index,year,artist.inverted,track,time,genre,date.entered,date.peaked,variable,value,date_billboard
571,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x15th.week,57.0,2000-07-15
572,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x9th.week,27.0,2000-06-03
573,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x11th.week,36.0,2000-06-17
574,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x3rd.week,53.0,2000-04-22
575,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x6th.week,36.0,2000-05-13
576,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x2nd.week,65.0,2000-04-15
577,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x13th.week,39.0,2000-07-01
578,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x19th.week,79.0,2000-08-12
579,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x14th.week,49.0,2000-07-08
580,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x7th.week,34.0,2000-05-20
581,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x1st.week,79.0,2000-04-08
582,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x4th.week,48.0,2000-04-29
583,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x10th.week,30.0,2000-06-10
584,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x1st.week,85.0,2000-09-16
585,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x20th.week,53.0,2001-01-27
586,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x5th.week,27.0,2000-10-14
587,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x2nd.week,74.0,2000-09-23
588,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x4th.week,37.0,2000-10-07
589,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x10th.week,11.0,2000-11-18
590,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x15th.week,18.0,2000-12-23
591,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x11th.week,11.0,2000-11-25
592,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x3rd.week,61.0,2000-09-30
593,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x13th.week,17.0,2000-12-09
594,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x8th.week,16.0,2000-11-04
595,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x7th.week,22.0,2000-10-28
596,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x12th.week,14.0,2000-12-02
597,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x18th.week,30.0,2001-01-13
598,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x19th.week,42.0,2001-01-20
599,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x9th.week,14.0,2000-11-11
600,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x4th.week,37.0,2000-10-07
601,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x17th.week,30.0,2001-01-06
602,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x6th.week,22.0,2000-10-21
603,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x16th.week,21.0,2000-12-30
604,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x14th.week,18.0,2000-12-16
605,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x4th.week,37.0,2000-10-07
606,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x19th.week,56.0,2000-02-19
607,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x17th.week,31.0,2000-02-05
608,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x20th.week,70.0,2000-02-26
609,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x1st.week,71.0,1999-10-16
610,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x2nd.week,52.0,1999-10-23
611,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x11th.week,26.0,1999-12-25
612,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x4th.week,51.0,1999-11-06
613,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x7th.week,41.0,1999-11-27
614,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x3rd.week,51.0,1999-10-30
615,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x14th.week,28.0,2000-01-15
616,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x10th.week,26.0,1999-12-18
617,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x18th.week,43.0,2000-02-12
618,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x4th.week,51.0,1999-11-06
619,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x9th.week,29.0,1999-12-11
620,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x16th.week,25.0,2000-01-29
621,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x8th.week,37.0,1999-12-04
622,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x6th.week,48.0,1999-11-20
623,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x13th.week,30.0,2000-01-08
624,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x5th.week,51.0,1999-11-13
625,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x15th.week,27.0,2000-01-22
626,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x12th.week,23.0,2000-01-01
627,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x4th.week,51.0,1999-11-06
628,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x14th.week,20.0,2000-07-22
629,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x4th.week,33.0,2000-05-13
630,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x4th.week,33.0,2000-05-13
631,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x11th.week,21.0,2000-07-01
632,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x15th.week,26.0,2000-07-29
633,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x2nd.week,52.0,2000-04-29
634,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x3rd.week,39.0,2000-05-06
635,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x8th.week,23.0,2000-06-10
636,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x16th.week,29.0,2000-08-05
637,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x20th.week,50.0,2000-09-02
638,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x19th.week,41.0,2000-08-26
639,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x10th.week,19.0,2000-06-24
640,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x9th.week,20.0,2000-06-17
641,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x5th.week,28.0,2000-05-20
642,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x4th.week,33.0,2000-05-13
643,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x17th.week,35.0,2000-08-12
644,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x12th.week,18.0,2000-07-08
645,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x13th.week,20.0,2000-07-15
646,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x6th.week,25.0,2000-05-27
647,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x18th.week,33.0,2000-08-19
648,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x7th.week,25.0,2000-06-03
649,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x1st.week,69.0,2000-04-22
650,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x11th.week,13.0,2000-02-19
651,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x14th.week,24.0,2000-03-11
652,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x15th.week,32.0,2000-03-18
653,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x7th.week,9.0,2000-01-22
654,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x8th.week,6.0,2000-01-29
655,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x20th.week,88.0,2000-04-22
656,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x9th.week,7.0,2000-02-05
657,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x4th.week,16.0,2000-01-01
658,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x17th.week,56.0,2000-04-01
659,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x13th.week,21.0,2000-03-04
660,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x12th.week,19.0,2000-02-26
661,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x4th.week,16.0,2000-01-01
662,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x18th.week,60.0,2000-04-08
663,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x6th.week,11.0,2000-01-15
664,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x2nd.week,29.0,1999-12-18
665,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x10th.week,9.0,2000-02-12
666,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x16th.week,42.0,2000-03-25
667,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x1st.week,67.0,1999-12-11
668,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x19th.week,76.0,2000-04-15
669,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x3rd.week,16.0,1999-12-25
670,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x4th.week,16.0,2000-01-01
671,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x5th.week,13.0,2000-01-08
672,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x19th.week,81.0,2001-02-24
673,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x1st.week,77.0,2000-10-21
674,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x10th.week,39.0,2000-12-23
675,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x16th.week,53.0,2001-02-03
676,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x12th.week,46.0,2001-01-06
677,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x17th.week,58.0,2001-02-10
678,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x8th.week,44.0,2000-12-09
679,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x3rd.week,64.0,2000-11-04
680,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x4th.week,57.0,2000-11-11
681,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x15th.week,42.0,2001-01-27
682,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x6th.week,51.0,2000-11-25
683,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x7th.week,46.0,2000-12-02
684,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x2nd.week,71.0,2000-10-28
685,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x13th.week,44.0,2001-01-13
686,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x5th.week,55.0,2000-11-18
687,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x4th.week,57.0,2000-11-11
688,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x18th.week,74.0,2001-02-17
689,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x9th.week,36.0,2000-12-16
690,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x11th.week,34.0,2000-12-30
691,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x20th.week,86.0,2001-03-03
692,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x14th.week,36.0,2001-01-20
693,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x4th.week,57.0,2000-11-11
694,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x4th.week,24.0,2000-09-09
695,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x2nd.week,35.0,2000-08-26
696,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x15th.week,61.0,2000-11-25
697,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x13th.week,40.0,2000-11-11
698,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x3rd.week,24.0,2000-09-02
699,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x8th.week,20.0,2000-10-07
700,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x18th.week,90.0,2000-12-16
701,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x12th.week,36.0,2000-11-04
702,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x16th.week,69.0,2000-12-02
703,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x5th.week,20.0,2000-09-16
704,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x4th.week,24.0,2000-09-09
705,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x22nd.week,100.0,2001-01-13
706,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x10th.week,27.0,2000-10-21
707,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x11th.week,27.0,2000-10-28
708,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x14th.week,53.0,2000-11-18
709,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x17th.week,80.0,2000-12-09
710,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x6th.week,20.0,2000-09-23
711,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x9th.week,22.0,2000-10-14
712,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x19th.week,99.0,2000-12-23
713,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x4th.week,24.0,2000-09-09
714,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x1st.week,48.0,2000-08-19
715,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x7th.week,20.0,2000-09-30
716,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x17th.week,5.0,2000-02-26
717,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x16th.week,21.0,2000-02-19
718,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x37th.week,13.0,2000-07-15
719,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x43rd.week,24.0,2000-08-26
720,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x29th.week,2.0,2000-05-20
721,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x30th.week,2.0,2000-05-27
722,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x13th.week,23.0,2000-01-29
723,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x33rd.week,2.0,2000-06-17
724,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x44th.week,30.0,2000-09-02
725,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x14th.week,21.0,2000-02-05
726,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x3rd.week,62.0,1999-11-20
727,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x32nd.week,4.0,2000-06-10
728,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x35th.week,8.0,2000-07-01
729,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x52nd.week,48.0,2000-10-28
730,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x45th.week,31.0,2000-09-09
731,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x23rd.week,3.0,2000-04-08
732,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x38th.week,14.0,2000-07-22
733,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x24th.week,3.0,2000-04-15
734,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x21st.week,4.0,2000-03-25
735,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x19th.week,3.0,2000-03-11
736,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x5th.week,42.0,1999-12-04
737,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x26th.week,2.0,2000-04-29
738,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x12th.week,23.0,2000-01-22
739,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x50th.week,49.0,2000-10-14
740,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x47th.week,38.0,2000-09-23
741,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x25th.week,2.0,2000-04-22
742,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x20th.week,4.0,2000-03-18
743,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x53rd.week,47.0,2000-11-04
744,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x31st.week,3.0,2000-06-03
745,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x39th.week,18.0,2000-07-29
746,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x4th.week,51.0,1999-11-27
747,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x15th.week,21.0,2000-02-12
748,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x1st.week,81.0,1999-11-06
749,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x40th.week,22.0,2000-08-05
750,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x18th.week,3.0,2000-03-04
751,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x51st.week,49.0,2000-10-21
752,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x8th.week,28.0,1999-12-25
753,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x2nd.week,68.0,1999-11-13
754,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x49th.week,42.0,2000-10-07
755,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x27th.week,3.0,2000-05-06
756,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x28th.week,3.0,2000-05-13
757,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x48th.week,39.0,2000-09-30
758,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x11th.week,30.0,2000-01-15
759,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x7th.week,28.0,1999-12-18
760,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x41st.week,23.0,2000-08-12
761,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x22nd.week,3.0,2000-04-01
762,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x36th.week,11.0,2000-07-08
763,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x46th.week,31.0,2000-09-16
764,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x34th.week,5.0,2000-06-24
765,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x4th.week,51.0,1999-11-27
766,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x10th.week,43.0,2000-01-08
767,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x9th.week,28.0,2000-01-01
768,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x42nd.week,22.0,2000-08-19
769,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x6th.week,35.0,1999-12-11
770,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x4th.week,51.0,1999-11-27
771,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,x4th.week,82.0,2000-02-12
772,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,x2nd.week,71.0,2000-01-29
773,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,x4th.week,82.0,2000-02-12
774,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,x3rd.week,81.0,2000-02-05
775,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,x4th.week,82.0,2000-02-12
776,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,x5th.week,96.0,2000-02-19
777,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,x1st.week,71.0,2000-01-22
778,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x6th.week,19.0,1999-11-27
779,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x3rd.week,50.0,1999-11-06
780,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x18th.week,9.0,2000-02-19
781,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x22nd.week,17.0,2000-03-18
782,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x9th.week,11.0,1999-12-18
783,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x4th.week,42.0,1999-11-13
784,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x23rd.week,18.0,2000-03-25
785,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x20th.week,15.0,2000-03-04
786,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x1st.week,73.0,1999-10-23
787,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x13th.week,10.0,2000-01-15
788,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x21st.week,18.0,2000-03-11
789,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x4th.week,42.0,1999-11-13
790,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x4th.week,42.0,1999-11-13
791,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x28th.week,32.0,2000-04-29
792,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x14th.week,5.0,2000-01-22
793,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x26th.week,22.0,2000-04-15
794,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x27th.week,26.0,2000-04-22
795,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x15th.week,5.0,2000-01-29
796,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x25th.week,19.0,2000-04-08
797,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x8th.week,14.0,1999-12-11
798,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x24th.week,19.0,2000-04-01
799,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x11th.week,9.0,2000-01-01
800,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x17th.week,8.0,2000-02-12
801,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x19th.week,15.0,2000-02-26
802,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x16th.week,6.0,2000-02-05
